id,loannumber,wiretypeid,fromBank,fromaccountid,amount,whentime
3706,6,1,SBINUS39XXX,663702,3511.0,2015-04-10 18:49:51
3707,7,1,SBINUS39XXX,636714,3284.0,2015-04-10 18:49:51
3708,8,1,SBINUS39XXX,878538,679.0,2015-04-10 18:49:51
3709,9,1,SBINUS39XXX,450148,1394.0,2015-04-10 18:49:51
3710,10,1,SBINUS39XXX,839923,2765.0,2015-04-10 18:49:51
3711,11,1,SBINUS39XXX,891150,4256.0,2015-04-10 18:49:51
3712,12,1,SBINUS39XXX,620127,3577.0,2015-04-10 18:49:51
3713,13,1,SBINUS39XXX,212335,3032.0,2015-04-10 18:49:51
3714,14,1,SBINUS39XXX,893318,1798.0,2015-04-10 18:49:51
3715,15,1,SBINUS39XXX,524070,3929.0,2015-04-10 18:49:51
3716,16,1,SBINUS39XXX,763673,1615.0,2015-04-10 18:49:51
3717,17,1,SBINUS39XXX,115528,2657.0,2015-04-10 18:49:51
3718,18,1,SBINUS39XXX,220113,3221.0,2015-04-10 18:49:51
3719,19,1,SBINUS39XXX,478877,1312.0,2015-04-10 18:49:51
3720,20,1,SBINUS39XXX,554762,5515.0,2015-04-10 18:49:51
3721,21,1,SBINUS39XXX,871572,2750.0,2015-04-10 18:49:51
3722,22,1,SBINUS39XXX,672289,4363.0,2015-04-10 18:49:51
3723,23,1,SBINUS39XXX,768282,3965.0,2015-04-10 18:49:51
3724,24,1,SBINUS39XXX,393938,1841.0,2015-04-10 18:49:51
3725,25,1,SBINUS39XXX,345727,2449.0,2015-04-10 18:49:51
3726,26,1,SBINUS39XXX,954873,4538.0,2015-04-10 18:49:51
3727,27,1,SBINUS39XXX,932991,5482.0,2015-04-10 18:49:51
3728,28,1,SBINUS39XXX,184756,3085.0,2015-04-10 18:49:51
3729,29,1,SBINUS39XXX,967879,1467.0,2015-04-10 18:49:51
3730,30,1,SBINUS39XXX,393851,2964.0,2015-04-10 18:49:51
3731,31,1,SBINUS39XXX,470262,4452.0,2015-04-10 18:49:51
3732,32,1,SBINUS39XXX,305156,5121.0,2015-04-10 18:49:51
3733,33,1,SBINUS39XXX,589197,2128.0,2015-04-10 18:49:51
3734,34,1,SBINUS39XXX,371491,5925.0,2015-04-10 18:49:51
3735,35,1,SBINUS39XXX,923660,1422.0,2015-04-10 18:49:51
3736,36,1,SBINUS39XXX,125917,4921.0,2015-04-10 18:49:51
3737,37,1,SBINUS39XXX,308183,1640.0,2015-04-10 18:49:51
3738,38,1,SBINUS39XXX,918862,5093.0,2015-04-10 18:49:51
3739,39,1,SBINUS39XXX,880727,2939.0,2015-04-10 18:49:51
3740,40,1,SBINUS39XXX,712159,5550.0,2015-04-10 18:49:51
3741,41,1,SBINUS39XXX,918519,1530.0,2015-04-10 18:49:51
3742,42,1,SBINUS39XXX,150467,1524.0,2015-04-10 18:49:51
3743,43,1,SBINUS39XXX,936179,1423.0,2015-04-10 18:49:51
3744,44,1,SBINUS39XXX,699610,3329.0,2015-04-10 18:49:51
3745,45,1,SBINUS39XXX,236879,4491.0,2015-04-10 18:49:51
3746,46,1,SBINUS39XXX,237738,3942.0,2015-04-10 18:49:51
3747,47,1,SBINUS39XXX,518505,5914.0,2015-04-10 18:49:51
3748,48,1,SBINUS39XXX,166202,3880.0,2015-04-10 18:49:51
3749,49,1,SBINUS39XXX,697202,737.0,2015-04-10 18:49:51
3750,50,1,SBINUS39XXX,873515,1839.0,2015-04-10 18:49:51
3751,51,1,SBINUS39XXX,491731,5063.0,2015-04-10 18:49:51
3752,52,1,SBINUS39XXX,306189,1655.0,2015-04-10 18:49:51
3753,53,1,SBINUS39XXX,943992,5435.0,2015-04-10 18:49:51
3754,54,1,SBINUS39XXX,163625,2573.0,2015-04-10 18:49:51
3755,55,1,SBINUS39XXX,826972,5548.0,2015-04-10 18:49:51
3756,56,1,SBINUS39XXX,941307,3680.0,2015-04-10 18:49:51
3757,57,1,SBINUS39XXX,467280,4819.0,2015-04-10 18:49:51
3758,58,1,SBINUS39XXX,624937,3280.0,2015-04-10 18:49:51
3759,59,1,SBINUS39XXX,518480,5920.0,2015-04-10 18:49:51
3760,60,1,SBINUS39XXX,936429,2609.0,2015-04-10 18:49:51
3761,61,1,SBINUS39XXX,828379,4098.0,2015-04-10 18:49:51
3762,62,1,SBINUS39XXX,203790,3942.0,2015-04-10 18:49:51
3763,63,1,SBINUS39XXX,165101,4054.0,2015-04-10 18:49:51
3764,64,1,SBINUS39XXX,420727,4781.0,2015-04-10 18:49:51
3765,65,1,SBINUS39XXX,745558,3279.0,2015-04-10 18:49:51
3766,66,1,SBINUS39XXX,781588,4934.0,2015-04-10 18:49:51
3767,67,1,SBINUS39XXX,531934,5041.0,2015-04-10 18:49:51
3768,68,1,SBINUS39XXX,471852,5161.0,2015-04-10 18:49:51
3769,69,1,SBINUS39XXX,413103,4338.0,2015-04-10 18:49:51
3770,70,1,SBINUS39XXX,268381,864.0,2015-04-10 18:49:51
3771,71,1,SBINUS39XXX,921658,2101.0,2015-04-10 18:49:51
3772,72,1,SBINUS39XXX,988304,4646.0,2015-04-10 18:49:51
3773,73,1,SBINUS39XXX,587734,5647.0,2015-04-10 18:49:51
3774,74,1,SBINUS39XXX,751890,4304.0,2015-04-10 18:49:51
3775,75,1,SBINUS39XXX,969725,4697.0,2015-04-10 18:49:51
3776,76,1,SBINUS39XXX,708666,2111.0,2015-04-10 18:49:51
3777,77,1,SBINUS39XXX,764406,4992.0,2015-04-10 18:49:51
3778,78,1,SBINUS39XXX,874008,5167.0,2015-04-10 18:49:51
3779,79,1,SBINUS39XXX,475510,2191.0,2015-04-10 18:49:51
3780,80,1,SBINUS39XXX,960256,3124.0,2015-04-10 18:49:51
3781,81,1,SBINUS39XXX,962257,1787.0,2015-04-10 18:49:51
3782,82,1,SBINUS39XXX,940970,2315.0,2015-04-10 18:49:51
3783,83,1,SBINUS39XXX,943072,5207.0,2015-04-10 18:49:51
3784,84,1,SBINUS39XXX,749337,2270.0,2015-04-10 18:49:51
3785,85,1,SBINUS39XXX,486555,5759.0,2015-04-10 18:49:51
3786,86,1,SBINUS39XXX,930344,1393.0,2015-04-10 18:49:51
3787,87,1,SBINUS39XXX,602125,5230.0,2015-04-10 18:49:51
3788,88,1,SBINUS39XXX,752325,2625.0,2015-04-10 18:49:51
3789,89,1,SBINUS39XXX,893766,3810.0,2015-04-10 18:49:51
3790,90,1,SBINUS39XXX,624005,4627.0,2015-04-10 18:49:51
3791,91,1,SBINUS39XXX,275651,4221.0,2015-04-10 18:49:51
3792,92,1,SBINUS39XXX,908786,1691.0,2015-04-10 18:49:51
3793,93,1,SBINUS39XXX,844747,2223.0,2015-04-10 18:49:51
3794,94,1,SBINUS39XXX,627076,3071.0,2015-04-10 18:49:51
3795,95,1,SBINUS39XXX,876359,3844.0,2015-04-10 18:49:51
3796,96,1,SBINUS39XXX,192134,5931.0,2015-04-10 18:49:51
3797,97,1,SBINUS39XXX,666203,3947.0,2015-04-10 18:49:51
3798,98,1,SBINUS39XXX,674477,5793.0,2015-04-10 18:49:51
3799,99,1,SBINUS39XXX,418939,2691.0,2015-04-10 18:49:51
3800,100,1,SBINUS39XXX,932297,1869.0,2015-04-10 18:49:51
3801,1,1,SBINUS39XXX,891272,1196.0,2015-05-10 18:59:51
3802,2,1,SBINUS39XXX,567538,1705.0,2015-05-10 18:59:51
3803,3,1,SBINUS39XXX,500724,908.0,2015-05-10 18:59:51
3804,4,1,SBINUS39XXX,914466,4144.0,2015-05-10 18:59:51
3805,5,1,SBINUS39XXX,783774,2722.0,2015-05-10 18:59:51
3806,6,1,SBINUS39XXX,663702,3511.0,2015-05-10 18:59:51
3807,7,1,SBINUS39XXX,636714,3284.0,2015-05-10 18:59:51
3808,8,1,SBINUS39XXX,878538,679.0,2015-05-10 18:59:51
3809,9,1,SBINUS39XXX,450148,1394.0,2015-05-10 18:59:51
3810,10,1,SBINUS39XXX,839923,2765.0,2015-05-10 18:59:51
3811,11,1,SBINUS39XXX,891150,4256.0,2015-05-10 18:59:51
3812,12,1,SBINUS39XXX,620127,3577.0,2015-05-10 18:59:51
3813,13,1,SBINUS39XXX,212335,3032.0,2015-05-10 18:59:51
3814,14,1,SBINUS39XXX,893318,1798.0,2015-05-10 18:59:51
3815,15,1,SBINUS39XXX,524070,3929.0,2015-05-10 18:59:51
3816,16,1,SBINUS39XXX,763673,1615.0,2015-05-10 18:59:51
3817,17,1,SBINUS39XXX,115528,2657.0,2015-05-10 18:59:51
3818,18,1,SBINUS39XXX,220113,3221.0,2015-05-10 18:59:51
3819,19,1,SBINUS39XXX,478877,1312.0,2015-05-10 18:59:51
3820,20,1,SBINUS39XXX,554762,5515.0,2015-05-10 18:59:51
3821,21,1,SBINUS39XXX,871572,2750.0,2015-05-10 18:59:51
3822,22,1,SBINUS39XXX,672289,4363.0,2015-05-10 18:59:51
3823,23,1,SBINUS39XXX,768282,3965.0,2015-05-10 18:59:51
3824,24,1,SBINUS39XXX,393938,1841.0,2015-05-10 18:59:51
3825,25,1,SBINUS39XXX,345727,2449.0,2015-05-10 18:59:51
3826,26,1,SBINUS39XXX,954873,4538.0,2015-05-10 18:59:51
3827,27,1,SBINUS39XXX,932991,5482.0,2015-05-10 18:59:51
3828,28,1,SBINUS39XXX,184756,3085.0,2015-05-10 18:59:51
3829,29,1,SBINUS39XXX,967879,1467.0,2015-05-10 18:59:51
3830,30,1,SBINUS39XXX,393851,2964.0,2015-05-10 18:59:51
3831,31,1,SBINUS39XXX,470262,4452.0,2015-05-10 18:59:51
3832,32,1,SBINUS39XXX,305156,5121.0,2015-05-10 18:59:51
3833,33,1,SBINUS39XXX,589197,2128.0,2015-05-10 18:59:51
3834,34,1,SBINUS39XXX,371491,5925.0,2015-05-10 18:59:51
3835,35,1,SBINUS39XXX,923660,1422.0,2015-05-10 18:59:51
3836,36,1,SBINUS39XXX,125917,4921.0,2015-05-10 18:59:51
3837,37,1,SBINUS39XXX,308183,1640.0,2015-05-10 18:59:51
3838,38,1,SBINUS39XXX,918862,5093.0,2015-05-10 18:59:51
3839,39,1,SBINUS39XXX,880727,2939.0,2015-05-10 18:59:51
3840,40,1,SBINUS39XXX,712159,5550.0,2015-05-10 18:59:51
3841,41,1,SBINUS39XXX,918519,1530.0,2015-05-10 18:59:51
3842,42,1,SBINUS39XXX,150467,1524.0,2015-05-10 18:59:51
3843,43,1,SBINUS39XXX,936179,1423.0,2015-05-10 18:59:51
3844,44,1,SBINUS39XXX,699610,3329.0,2015-05-10 18:59:51
3845,45,1,SBINUS39XXX,236879,4491.0,2015-05-10 18:59:51
3846,46,1,SBINUS39XXX,237738,3942.0,2015-05-10 18:59:51
3847,47,1,SBINUS39XXX,518505,5914.0,2015-05-10 18:59:51
3848,48,1,SBINUS39XXX,166202,3880.0,2015-05-10 18:59:51
3849,49,1,SBINUS39XXX,697202,737.0,2015-05-10 18:59:51
3850,50,1,SBINUS39XXX,873515,1839.0,2015-05-10 18:59:51
3851,51,1,SBINUS39XXX,491731,5063.0,2015-05-10 18:59:51
3852,52,1,SBINUS39XXX,306189,1655.0,2015-05-10 18:59:51
3853,53,1,SBINUS39XXX,943992,5435.0,2015-05-10 18:59:51
3854,54,1,SBINUS39XXX,163625,2573.0,2015-05-10 18:59:51
3855,55,1,SBINUS39XXX,826972,5548.0,2015-05-10 18:59:51
3856,56,1,SBINUS39XXX,941307,3680.0,2015-05-10 18:59:51
3857,57,1,SBINUS39XXX,467280,4819.0,2015-05-10 18:59:51
3858,58,1,SBINUS39XXX,624937,3280.0,2015-05-10 18:59:51
3859,59,1,SBINUS39XXX,518480,5920.0,2015-05-10 18:59:51
3860,60,1,SBINUS39XXX,936429,2609.0,2015-05-10 18:59:51
3861,61,1,SBINUS39XXX,828379,4098.0,2015-05-10 18:59:51
3862,62,1,SBINUS39XXX,203790,3942.0,2015-05-10 18:59:51
3863,63,1,SBINUS39XXX,165101,4054.0,2015-05-10 18:59:51
3864,64,1,SBINUS39XXX,420727,4781.0,2015-05-10 18:59:51
3865,65,1,SBINUS39XXX,745558,3279.0,2015-05-10 18:59:51
3866,66,1,SBINUS39XXX,781588,4934.0,2015-05-10 18:59:51
3867,67,1,SBINUS39XXX,531934,1828.16435217,2015-05-10 18:59:51
3868,68,1,SBINUS39XXX,471852,5161.0,2015-05-10 18:59:51
3869,69,1,SBINUS39XXX,413103,4338.0,2015-05-10 18:59:51
3870,70,1,SBINUS39XXX,268381,864.0,2015-05-10 18:59:51
3871,71,1,SBINUS39XXX,921658,2101.0,2015-05-10 18:59:51
3872,72,1,SBINUS39XXX,988304,4646.0,2015-05-10 18:59:51
3873,73,1,SBINUS39XXX,587734,5647.0,2015-05-10 18:59:51
3874,74,1,SBINUS39XXX,751890,4304.0,2015-05-10 18:59:51
3875,75,1,SBINUS39XXX,969725,4697.0,2015-05-10 18:59:51
3876,76,1,SBINUS39XXX,708666,2111.0,2015-05-10 18:59:51
3877,77,1,SBINUS39XXX,764406,4992.0,2015-05-10 18:59:51
3878,78,1,SBINUS39XXX,874008,5167.0,2015-05-10 18:59:51
3879,79,1,SBINUS39XXX,475510,2191.0,2015-05-10 18:59:51
3880,80,1,SBINUS39XXX,960256,3124.0,2015-05-10 18:59:51
3881,81,1,SBINUS39XXX,962257,1787.0,2015-05-10 18:59:51
3882,82,1,SBINUS39XXX,940970,2315.0,2015-05-10 18:59:51
3883,83,1,SBINUS39XXX,943072,5207.0,2015-05-10 18:59:51
3884,84,1,SBINUS39XXX,749337,2270.0,2015-05-10 18:59:51
3885,85,1,SBINUS39XXX,486555,5759.0,2015-05-10 18:59:51
3886,86,1,SBINUS39XXX,930344,1393.0,2015-05-10 18:59:51
3887,87,1,SBINUS39XXX,602125,5230.0,2015-05-10 18:59:51
3888,88,1,SBINUS39XXX,752325,2625.0,2015-05-10 18:59:51
3889,89,1,SBINUS39XXX,893766,3810.0,2015-05-10 18:59:51
3890,90,1,SBINUS39XXX,624005,4627.0,2015-05-10 18:59:51
3891,91,1,SBINUS39XXX,275651,4221.0,2015-05-10 18:59:51
3892,92,1,SBINUS39XXX,908786,1691.0,2015-05-10 18:59:51
3893,93,1,SBINUS39XXX,844747,2223.0,2015-05-10 18:59:51
3894,94,1,SBINUS39XXX,627076,3071.0,2015-05-10 18:59:51
3895,95,1,SBINUS39XXX,876359,3844.0,2015-05-10 18:59:51
3896,96,1,SBINUS39XXX,192134,5931.0,2015-05-10 18:59:51
3897,97,1,SBINUS39XXX,666203,3947.0,2015-05-10 18:59:51
3898,98,1,SBINUS39XXX,674477,5793.0,2015-05-10 18:59:51
3899,99,1,SBINUS39XXX,418939,2691.0,2015-05-10 18:59:51
3900,100,1,SBINUS39XXX,932297,1869.0,2015-05-10 18:59:51
3901,1,1,SBINUS39XXX,891272,1196.0,2015-06-10 18:59:51
3902,2,1,SBINUS39XXX,567538,1705.0,2015-06-10 18:59:51
3903,3,1,SBINUS39XXX,500724,908.0,2015-06-10 18:59:51
3904,4,1,SBINUS39XXX,914466,4144.0,2015-06-10 18:59:51
3905,5,1,SBINUS39XXX,783774,2722.0,2015-06-10 18:59:51
3906,6,1,SBINUS39XXX,663702,3511.0,2015-06-10 18:59:51
3907,7,1,SBINUS39XXX,636714,3284.0,2015-06-10 18:59:51
3908,8,1,SBINUS39XXX,878538,679.0,2015-06-10 18:59:51
3909,9,1,SBINUS39XXX,450148,1394.0,2015-06-10 18:59:51
3910,10,1,SBINUS39XXX,839923,2765.0,2015-06-10 18:59:51
3911,11,1,SBINUS39XXX,891150,4256.0,2015-06-10 18:59:51
3912,12,1,SBINUS39XXX,620127,3577.0,2015-06-10 18:59:51
3913,13,1,SBINUS39XXX,212335,3032.0,2015-06-10 18:59:51
3914,14,1,SBINUS39XXX,893318,1798.0,2015-06-10 18:59:51
3915,15,1,SBINUS39XXX,524070,3929.0,2015-06-10 18:59:51
3916,16,1,SBINUS39XXX,763673,1615.0,2015-06-10 18:59:51
3917,17,1,SBINUS39XXX,115528,2657.0,2015-06-10 18:59:51
3918,18,1,SBINUS39XXX,220113,3221.0,2015-06-10 18:59:51
3919,19,1,SBINUS39XXX,478877,1312.0,2015-06-10 18:59:51
3920,20,1,SBINUS39XXX,554762,5515.0,2015-06-10 18:59:51
3921,21,1,SBINUS39XXX,871572,2750.0,2015-06-10 18:59:51
3922,22,1,SBINUS39XXX,672289,4363.0,2015-06-10 18:59:51
3923,23,1,SBINUS39XXX,768282,3965.0,2015-06-10 18:59:51
3924,24,1,SBINUS39XXX,393938,1841.0,2015-06-10 18:59:51
3925,25,1,SBINUS39XXX,345727,2449.0,2015-06-10 18:59:51
3926,26,1,SBINUS39XXX,954873,4538.0,2015-06-10 18:59:51
3927,27,1,SBINUS39XXX,932991,5482.0,2015-06-10 18:59:51
3928,28,1,SBINUS39XXX,184756,3085.0,2015-06-10 18:59:51
3929,29,1,SBINUS39XXX,967879,1467.0,2015-06-10 18:59:51
3930,30,1,SBINUS39XXX,393851,2964.0,2015-06-10 18:59:51
3931,31,1,SBINUS39XXX,470262,4452.0,2015-06-10 18:59:51
3932,32,1,SBINUS39XXX,305156,5121.0,2015-06-10 18:59:51
3933,33,1,SBINUS39XXX,589197,2128.0,2015-06-10 18:59:51
3934,34,1,SBINUS39XXX,371491,5925.0,2015-06-10 18:59:51
3935,35,1,SBINUS39XXX,923660,1422.0,2015-06-10 18:59:51
3936,36,1,SBINUS39XXX,125917,4921.0,2015-06-10 18:59:51
3937,37,1,SBINUS39XXX,308183,1640.0,2015-06-10 18:59:51
3938,38,1,SBINUS39XXX,918862,5093.0,2015-06-10 18:59:51
3939,39,1,SBINUS39XXX,880727,2939.0,2015-06-10 18:59:51
3940,40,1,SBINUS39XXX,712159,5550.0,2015-06-10 18:59:51
3941,41,1,SBINUS39XXX,918519,1530.0,2015-06-10 18:59:51
3942,42,1,SBINUS39XXX,150467,1524.0,2015-06-10 18:59:51
3943,43,1,SBINUS39XXX,936179,1423.0,2015-06-10 18:59:51
3944,44,1,SBINUS39XXX,699610,3329.0,2015-06-10 18:59:51
3945,45,1,SBINUS39XXX,236879,4491.0,2015-06-10 18:59:51
3946,46,1,SBINUS39XXX,237738,3942.0,2015-06-10 18:59:51
3947,47,1,SBINUS39XXX,518505,5914.0,2015-06-10 18:59:51
3948,48,1,SBINUS39XXX,166202,3880.0,2015-06-10 18:59:51
3949,49,1,SBINUS39XXX,697202,737.0,2015-06-10 18:59:51
3950,50,1,SBINUS39XXX,873515,1839.0,2015-06-10 18:59:51
3951,51,1,SBINUS39XXX,491731,5063.0,2015-06-10 18:59:51
3952,52,1,SBINUS39XXX,306189,1655.0,2015-06-10 18:59:51
3953,53,1,SBINUS39XXX,943992,5435.0,2015-06-10 18:59:51
3954,54,1,SBINUS39XXX,163625,2573.0,2015-06-10 18:59:51
3955,55,1,SBINUS39XXX,826972,2774.0,2015-06-10 18:59:51
3956,56,1,SBINUS39XXX,941307,3680.0,2015-06-10 18:59:51
3957,57,1,SBINUS39XXX,467280,4819.0,2015-06-10 18:59:51
3958,58,1,SBINUS39XXX,624937,3280.0,2015-06-10 18:59:51
3959,59,1,SBINUS39XXX,518480,5920.0,2015-06-10 18:59:51
3960,60,1,SBINUS39XXX,936429,2609.0,2015-06-10 18:59:51
3961,61,1,SBINUS39XXX,828379,4098.0,2015-06-10 18:59:51
3962,62,1,SBINUS39XXX,203790,3942.0,2015-06-10 18:59:51
3963,63,1,SBINUS39XXX,165101,4054.0,2015-06-10 18:59:51
3964,64,1,SBINUS39XXX,420727,4781.0,2015-06-10 18:59:51
3965,65,1,SBINUS39XXX,745558,3279.0,2015-06-10 18:59:51
3966,66,1,SBINUS39XXX,781588,4934.0,2015-06-10 18:59:51
3967,67,1,SBINUS39XXX,531934,5041.0,2015-06-10 18:59:51
3968,68,1,SBINUS39XXX,471852,5161.0,2015-06-10 18:59:51
3969,69,1,SBINUS39XXX,413103,4338.0,2015-06-10 18:59:51
3970,70,1,SBINUS39XXX,268381,864.0,2015-06-10 18:59:51
3971,71,1,SBINUS39XXX,921658,2101.0,2015-06-10 18:59:51
3972,72,1,SBINUS39XXX,988304,4646.0,2015-06-10 18:59:51
3973,73,1,SBINUS39XXX,587734,5647.0,2015-06-10 18:59:51
3974,74,1,SBINUS39XXX,751890,4304.0,2015-06-10 18:59:51
3975,75,1,SBINUS39XXX,969725,4697.0,2015-06-10 18:59:51
3976,76,1,SBINUS39XXX,708666,2111.0,2015-06-10 18:59:51
3977,77,1,SBINUS39XXX,764406,4992.0,2015-06-10 18:59:51
3978,78,1,SBINUS39XXX,874008,5167.0,2015-06-10 18:59:51
3979,79,1,SBINUS39XXX,475510,2191.0,2015-06-10 18:59:51
3980,80,1,SBINUS39XXX,960256,3124.0,2015-06-10 18:59:51
3981,81,1,SBINUS39XXX,962257,1787.0,2015-06-10 18:59:51
3982,82,1,SBINUS39XXX,940970,2315.0,2015-06-10 18:59:51
3983,83,1,SBINUS39XXX,943072,5207.0,2015-06-10 18:59:51
3984,84,1,SBINUS39XXX,749337,2270.0,2015-06-10 18:59:51
3985,85,1,SBINUS39XXX,486555,5759.0,2015-06-10 18:59:51
3986,86,1,SBINUS39XXX,930344,1393.0,2015-06-10 18:59:51
3987,87,1,SBINUS39XXX,602125,5230.0,2015-06-10 18:59:51
3988,88,1,SBINUS39XXX,752325,2625.0,2015-06-10 18:59:51
3989,89,1,SBINUS39XXX,893766,3810.0,2015-06-10 18:59:51
3990,90,1,SBINUS39XXX,624005,4627.0,2015-06-10 18:59:51
3991,91,1,SBINUS39XXX,275651,4221.0,2015-06-10 18:59:51
3992,92,1,SBINUS39XXX,908786,1691.0,2015-06-10 18:59:51
3993,93,1,SBINUS39XXX,844747,2223.0,2015-06-10 18:59:51
3994,94,1,SBINUS39XXX,627076,3071.0,2015-06-10 18:59:51
3995,95,1,SBINUS39XXX,876359,3844.0,2015-06-10 18:59:51
3996,96,1,SBINUS39XXX,192134,5931.0,2015-06-10 18:59:51
3997,97,1,SBINUS39XXX,666203,3947.0,2015-06-10 18:59:51
3998,98,1,SBINUS39XXX,674477,5793.0,2015-06-10 18:59:51
3999,99,1,SBINUS39XXX,418939,2691.0,2015-06-10 18:59:51
4000,100,1,SBINUS39XXX,932297,1869.0,2015-06-10 18:59:51
4001,1,1,SBINUS39XXX,891272,1196.0,2015-07-10 18:59:51
4002,2,1,SBINUS39XXX,567538,1705.0,2015-07-10 18:59:51
4003,3,1,SBINUS39XXX,500724,908.0,2015-07-10 18:59:51
4004,4,1,SBINUS39XXX,914466,4144.0,2015-07-10 18:59:51
4005,5,1,SBINUS39XXX,783774,2722.0,2015-07-10 18:59:51
4006,6,1,SBINUS39XXX,663702,3511.0,2015-07-10 18:59:51
4007,7,1,SBINUS39XXX,636714,3284.0,2015-07-10 18:59:51
4008,8,1,SBINUS39XXX,878538,679.0,2015-07-10 18:59:51
4009,9,1,SBINUS39XXX,450148,1394.0,2015-07-10 18:59:51
4010,10,1,SBINUS39XXX,839923,2765.0,2015-07-10 18:59:51
4011,11,1,SBINUS39XXX,891150,4256.0,2015-07-10 18:59:51
4012,12,1,SBINUS39XXX,620127,3577.0,2015-07-10 18:59:51
4013,13,1,SBINUS39XXX,212335,3032.0,2015-07-10 18:59:51
4014,14,1,SBINUS39XXX,893318,1798.0,2015-07-10 18:59:51
4015,15,1,SBINUS39XXX,524070,3929.0,2015-07-10 18:59:51
4016,16,1,SBINUS39XXX,763673,1615.0,2015-07-10 18:59:51
4017,17,1,SBINUS39XXX,115528,2657.0,2015-07-10 18:59:51
4018,18,1,SBINUS39XXX,220113,3221.0,2015-07-10 18:59:51
4019,19,1,SBINUS39XXX,478877,1312.0,2015-07-10 18:59:51
4020,20,1,SBINUS39XXX,554762,5515.0,2015-07-10 18:59:51
4021,21,1,SBINUS39XXX,871572,2750.0,2015-07-10 18:59:51
4022,22,1,SBINUS39XXX,672289,4363.0,2015-07-10 18:59:51
4023,23,1,SBINUS39XXX,768282,3965.0,2015-07-10 18:59:51
4024,24,1,SBINUS39XXX,393938,1841.0,2015-07-10 18:59:51
4025,25,1,SBINUS39XXX,345727,2449.0,2015-07-10 18:59:51
4026,26,1,SBINUS39XXX,954873,4538.0,2015-07-10 18:59:51
4027,27,1,SBINUS39XXX,932991,5482.0,2015-07-10 18:59:51
4028,28,1,SBINUS39XXX,184756,3085.0,2015-07-10 18:59:51
4029,29,1,SBINUS39XXX,967879,1467.0,2015-07-10 18:59:51
4030,30,1,SBINUS39XXX,393851,2964.0,2015-07-10 18:59:51
4031,31,1,SBINUS39XXX,470262,4452.0,2015-07-10 18:59:51
4032,32,1,SBINUS39XXX,305156,5121.0,2015-07-10 18:59:51
4033,33,1,SBINUS39XXX,589197,2128.0,2015-07-10 18:59:51
4034,34,1,SBINUS39XXX,371491,5925.0,2015-07-10 18:59:51
4035,35,1,SBINUS39XXX,923660,1422.0,2015-07-10 18:59:51
4036,36,1,SBINUS39XXX,125917,4921.0,2015-07-10 18:59:51
4037,37,1,SBINUS39XXX,308183,1640.0,2015-07-10 18:59:51
4038,38,1,SBINUS39XXX,918862,5093.0,2015-07-10 18:59:51
4039,39,1,SBINUS39XXX,880727,2939.0,2015-07-10 18:59:51
4040,40,1,SBINUS39XXX,712159,5550.0,2015-07-10 18:59:51
4041,41,1,SBINUS39XXX,918519,1530.0,2015-07-10 18:59:51
4042,42,1,SBINUS39XXX,150467,1524.0,2015-07-10 18:59:51
4043,43,1,SBINUS39XXX,936179,1423.0,2015-07-10 18:59:51
4044,44,1,SBINUS39XXX,699610,3329.0,2015-07-10 18:59:51
4045,45,1,SBINUS39XXX,236879,4491.0,2015-07-10 18:59:51
4046,46,1,SBINUS39XXX,237738,3942.0,2015-07-10 18:59:51
4047,47,1,SBINUS39XXX,518505,5914.0,2015-07-10 18:59:51
4048,48,1,SBINUS39XXX,166202,3880.0,2015-07-10 18:59:51
4049,49,1,SBINUS39XXX,697202,737.0,2015-07-10 18:59:51
4050,50,1,SBINUS39XXX,873515,1839.0,2015-07-10 18:59:51
4051,51,1,SBINUS39XXX,491731,5063.0,2015-07-10 18:59:51
4052,52,1,SBINUS39XXX,306189,1655.0,2015-07-10 18:59:51
4053,53,1,SBINUS39XXX,943992,5435.0,2015-07-10 18:59:51
4054,54,1,SBINUS39XXX,163625,2573.0,2015-07-10 18:59:51
4055,55,1,SBINUS39XXX,826972,5548.0,2015-07-10 18:59:51
4056,56,1,SBINUS39XXX,941307,3680.0,2015-07-10 18:59:51
4057,57,1,SBINUS39XXX,467280,693.054540304,2015-07-10 18:59:51
4058,58,1,SBINUS39XXX,624937,3280.0,2015-07-10 18:59:51
4059,59,1,SBINUS39XXX,518480,5920.0,2015-07-10 18:59:51
4060,60,1,SBINUS39XXX,936429,2609.0,2015-07-10 18:59:51
4061,61,1,SBINUS39XXX,828379,4098.0,2015-07-10 18:59:51
4062,62,1,SBINUS39XXX,203790,3942.0,2015-07-10 18:59:51
4063,63,1,SBINUS39XXX,165101,4054.0,2015-07-10 18:59:51
4064,64,1,SBINUS39XXX,420727,4781.0,2015-07-10 18:59:51
4065,65,1,SBINUS39XXX,745558,3279.0,2015-07-10 18:59:51
4066,66,1,SBINUS39XXX,781588,4934.0,2015-07-10 18:59:51
4067,67,1,SBINUS39XXX,531934,5041.0,2015-07-10 18:59:51
4068,68,1,SBINUS39XXX,471852,5161.0,2015-07-10 18:59:51
4069,69,1,SBINUS39XXX,413103,4338.0,2015-07-10 18:59:51
4070,70,1,SBINUS39XXX,268381,864.0,2015-07-10 18:59:51
4071,71,1,SBINUS39XXX,921658,2101.0,2015-07-10 18:59:51
4072,72,1,SBINUS39XXX,988304,4646.0,2015-07-10 18:59:51
