TRANSACTIONID,FROMCUSTOMERID,FROMACCOUNTNO,TOCUSTOMERID,TOACCOUNTNO,TRANSACTIONSOURCE,DEBITCREDITINDICATOR,AMOUNT,TIMEOFTRANSACTION,DATE,STATUS,CHEQUEID,WIREID,ONLINEID,BRANCHCODE,DESCRIPTION
9681417,170,64299,528,54213,Wire,debit,7,02:27:59,11-Jul-2016,Completed,None,1518137,None,USA-ME4947,None
6028925,170,64299,528,54213,Wire,debit,433,01:54:46,11-Jul-2016,Completed,None,6996808,None,USA-ME4947,None
5134831,170,64299,528,54213,Wire,debit,472,01:43:08,11-Jul-2016,Completed,None,3031935,None,USA-ME4947,None
8013784,170,64299,528,54213,Wire,debit,462,00:37:02,11-Jul-2016,Completed,None,1002533,None,USA-ME4947,None
3041554,170,64299,528,54213,Wire,debit,448,02:22:44,11-Jul-2016,Completed,None,3059076,None,USA-ME4947,None
4187523,170,64299,528,54213,Wire,debit,574,02:26:29,11-Jul-2016,Completed,None,3345707,None,USA-ME4947,None
3139924,170,64299,528,54213,Wire,debit,19,02:21:04,11-Jul-2016,Completed,None,7020461,None,USA-ME4947,None
7618885,170,64299,528,54213,Wire,debit,570,01:23:45,11-Jul-2016,Completed,None,9161064,None,USA-ME4947,None
1561582,170,64299,528,54213,Wire,debit,923,01:24:51,11-Jul-2016,Completed,None,4401426,None,USA-ME4947,None
8134858,170,64299,528,54213,Wire,debit,152,01:09:35,11-Jul-2016,Completed,None,7395253,None,USA-ME4947,None
2946493,170,64299,528,54213,Wire,debit,682,01:36:48,11-Jul-2016,Completed,None,5825700,None,USA-ME4947,None
3783866,170,64299,528,54213,Wire,debit,703,03:27:41,11-Jul-2016,Completed,None,5776854,None,USA-ME4947,None
9953894,170,64299,528,54213,Wire,debit,14,03:58:26,11-Jul-2016,Completed,None,6805022,None,USA-ME4947,None
9280211,170,64299,528,54213,Wire,debit,158,01:23:26,11-Jul-2016,Completed,None,7328976,None,USA-ME4947,None
4569601,170,64299,528,54213,Wire,debit,700,01:37:07,11-Jul-2016,Completed,None,1771991,None,USA-ME4947,None
9521217,170,64299,528,54213,Wire,debit,292,02:57:18,11-Jul-2016,Completed,None,1538206,None,USA-ME4947,None
1305209,170,64299,528,54213,Wire,debit,760,00:04:44,11-Jul-2016,Completed,None,6520295,None,USA-ME4947,None
9154660,170,64299,528,54213,Wire,debit,724,03:07:29,11-Jul-2016,Completed,None,9985612,None,USA-ME4947,None
8989177,170,64299,528,54213,Wire,debit,191,02:39:10,11-Jul-2016,Completed,None,9012249,None,USA-ME4947,None
1668944,170,64299,528,54213,Wire,debit,927,03:40:10,11-Jul-2016,Completed,None,2814842,None,USA-ME4947,None
4652074,170,64299,528,54213,Wire,debit,224,03:22:51,11-Jul-2016,Completed,None,389357,None,USA-ME4947,None
8899954,170,64299,528,54213,Wire,debit,225,01:07:37,11-Jul-2016,Completed,None,2901141,None,USA-ME4947,None
6416236,170,64299,528,54213,Wire,debit,751,02:14:31,11-Jul-2016,Completed,None,8170429,None,USA-ME4947,None
9786262,170,64299,528,54213,Wire,debit,884,00:58:47,11-Jul-2016,Completed,None,9559729,None,USA-ME4947,None
1501513,170,64299,528,54213,Wire,debit,243,03:24:26,11-Jul-2016,Completed,None,5409883,None,USA-ME4947,None
7969230,170,64299,528,54213,Wire,debit,801,00:55:13,11-Jul-2016,Completed,None,2495344,None,USA-ME4947,None
355576,170,64299,528,54213,Wire,debit,125,02:15:01,11-Jul-2016,Completed,None,9297546,None,USA-ME4947,None
2885119,170,64299,528,54213,Wire,debit,295,00:38:42,11-Jul-2016,Completed,None,4264484,None,USA-ME4947,None
6370437,170,64299,528,54213,Wire,debit,834,00:35:12,11-Jul-2016,Completed,None,2471981,None,USA-ME4947,None
3428220,170,64299,528,54213,Wire,debit,550,00:31:21,11-Jul-2016,Completed,None,168644,None,USA-ME4947,None
9255558,170,64299,528,54213,Wire,debit,949,00:32:12,11-Jul-2016,Completed,None,382919,None,USA-ME4947,None
6157491,170,64299,528,54213,Wire,debit,73,01:35:19,11-Jul-2016,Completed,None,2372639,None,USA-ME4947,None
6591996,170,64299,528,54213,Wire,debit,428,00:14:22,11-Jul-2016,Completed,None,1645526,None,USA-ME4947,None
773503,170,64299,528,54213,Wire,debit,715,02:07:36,11-Jul-2016,Completed,None,5216078,None,USA-ME4947,None
8197053,170,64299,528,54213,Wire,debit,595,02:08:21,11-Jul-2016,Completed,None,1214391,None,USA-ME4947,None
26745,170,64299,528,54213,Wire,debit,606,02:34:12,11-Jul-2016,Completed,None,9907027,None,USA-ME4947,None
6674466,170,64299,528,54213,Wire,debit,458,03:30:12,11-Jul-2016,Completed,None,3004959,None,USA-ME4947,None
9024334,170,64299,528,54213,Wire,debit,200,01:23:59,11-Jul-2016,Completed,None,8558400,None,USA-ME4947,None
8941639,170,64299,528,54213,Wire,debit,679,03:22:28,11-Jul-2016,Completed,None,9977903,None,USA-ME4947,None
5775004,170,64299,528,54213,Wire,debit,175,03:04:02,11-Jul-2016,Completed,None,5313926,None,USA-ME4947,None
8121173,170,64299,528,54213,Wire,debit,472,02:07:50,11-Jul-2016,Completed,None,4210158,None,USA-ME4947,None
3932066,170,64299,528,54213,Wire,debit,129,03:07:05,11-Jul-2016,Completed,None,4321433,None,USA-ME4947,None
9749969,170,64299,528,54213,Wire,debit,71,00:46:19,11-Jul-2016,Completed,None,7784142,None,USA-ME4947,None
7852190,170,64299,528,54213,Wire,debit,761,03:26:04,11-Jul-2016,Completed,None,9645470,None,USA-ME4947,None
7295938,170,64299,528,54213,Wire,debit,813,02:11:44,11-Jul-2016,Completed,None,8419219,None,USA-ME4947,None
9776382,170,64299,528,54213,Wire,debit,701,00:14:21,11-Jul-2016,Completed,None,9461048,None,USA-ME4947,None
2360565,105,19999,479,57521,Wire,debit,28,02:23:40,11-Jul-2016,Completed,None,5177675,None,USA-GA30907,None
1387761,105,19999,479,57521,Wire,debit,646,00:09:46,11-Jul-2016,Completed,None,1711629,None,USA-GA30907,None
1263008,105,19999,479,57521,Wire,debit,806,01:00:33,11-Jul-2016,Completed,None,7846000,None,USA-GA30907,None
7002790,105,19999,479,57521,Wire,debit,704,02:04:41,11-Jul-2016,Completed,None,2365789,None,USA-GA30907,None
7199717,105,19999,479,57521,Wire,debit,390,02:45:04,11-Jul-2016,Completed,None,7180206,None,USA-GA30907,None
2685115,105,19999,479,57521,Wire,debit,743,03:08:59,11-Jul-2016,Completed,None,7193312,None,USA-GA30907,None
3325828,105,19999,479,57521,Wire,debit,151,01:40:08,11-Jul-2016,Completed,None,4034952,None,USA-GA30907,None
3783981,105,19999,479,57521,Wire,debit,835,02:06:48,11-Jul-2016,Completed,None,1316818,None,USA-GA30907,None
7464457,105,19999,479,57521,Wire,debit,622,00:18:54,11-Jul-2016,Completed,None,1577479,None,USA-GA30907,None
4769149,105,19999,479,57521,Wire,debit,687,03:58:57,11-Jul-2016,Completed,None,1372329,None,USA-GA30907,None
4617221,105,19999,479,57521,Wire,debit,1,01:28:07,11-Jul-2016,Completed,None,5559896,None,USA-GA30907,None
5498012,105,19999,479,57521,Wire,debit,308,02:04:57,11-Jul-2016,Completed,None,7744261,None,USA-GA30907,None
3550715,105,19999,479,57521,Wire,debit,378,00:10:03,11-Jul-2016,Completed,None,194680,None,USA-GA30907,None
7093694,105,19999,479,57521,Wire,debit,474,00:24:09,11-Jul-2016,Completed,None,9494166,None,USA-GA30907,None
1754644,105,19999,479,57521,Wire,debit,326,02:50:33,11-Jul-2016,Completed,None,6141436,None,USA-GA30907,None
6434416,105,19999,479,57521,Wire,debit,643,03:07:55,11-Jul-2016,Completed,None,309494,None,USA-GA30907,None
2798613,105,19999,479,57521,Wire,debit,266,03:18:51,11-Jul-2016,Completed,None,7179256,None,USA-GA30907,None
9652703,105,19999,479,57521,Wire,debit,689,01:10:35,11-Jul-2016,Completed,None,948189,None,USA-GA30907,None
8614056,105,19999,479,57521,Wire,debit,285,02:18:02,11-Jul-2016,Completed,None,7534609,None,USA-GA30907,None
7009578,105,19999,479,57521,Wire,debit,267,00:03:53,11-Jul-2016,Completed,None,6835318,None,USA-GA30907,None
3732087,105,19999,479,57521,Wire,debit,977,03:21:00,11-Jul-2016,Completed,None,8109420,None,USA-GA30907,None
7541895,105,19999,479,57521,Wire,debit,825,03:14:30,11-Jul-2016,Completed,None,9123200,None,USA-GA30907,None
7727456,105,19999,479,57521,Wire,debit,665,02:23:55,11-Jul-2016,Completed,None,5079996,None,USA-GA30907,None
5317326,105,19999,479,57521,Wire,debit,98,00:45:20,11-Jul-2016,Completed,None,3294953,None,USA-GA30907,None
4150603,105,19999,479,57521,Wire,debit,508,02:03:03,11-Jul-2016,Completed,None,6640343,None,USA-GA30907,None
6016995,105,19999,479,57521,Wire,debit,464,02:42:48,11-Jul-2016,Completed,None,3467798,None,USA-GA30907,None
6285789,105,19999,479,57521,Wire,debit,942,03:33:14,11-Jul-2016,Completed,None,532478,None,USA-GA30907,None
4426714,105,19999,479,57521,Wire,debit,893,03:15:02,11-Jul-2016,Completed,None,8919844,None,USA-GA30907,None
1595872,105,19999,479,57521,Wire,debit,935,03:09:40,11-Jul-2016,Completed,None,4295841,None,USA-GA30907,None
2662716,105,19999,479,57521,Wire,debit,512,02:37:31,11-Jul-2016,Completed,None,6551015,None,USA-GA30907,None
5115223,105,19999,479,57521,Wire,debit,735,02:41:33,11-Jul-2016,Completed,None,1745861,None,USA-GA30907,None
8624857,105,19999,479,57521,Wire,debit,562,03:08:20,11-Jul-2016,Completed,None,3460568,None,USA-GA30907,None
806144,105,19999,479,57521,Wire,debit,224,04:00:09,11-Jul-2016,Completed,None,9696083,None,USA-GA30907,None
8854219,105,19999,479,57521,Wire,debit,36,01:25:52,11-Jul-2016,Completed,None,6147819,None,USA-GA30907,None
7193429,105,19999,479,57521,Wire,debit,655,00:34:27,11-Jul-2016,Completed,None,3937121,None,USA-GA30907,None
6292299,105,19999,479,57521,Wire,debit,349,03:20:37,11-Jul-2016,Completed,None,1513977,None,USA-GA30907,None
9480349,105,19999,479,57521,Wire,debit,198,00:35:09,11-Jul-2016,Completed,None,6111486,None,USA-GA30907,None
9574580,105,19999,479,57521,Wire,debit,431,01:18:03,11-Jul-2016,Completed,None,4906065,None,USA-GA30907,None
6621229,105,19999,479,57521,Wire,debit,30,01:52:41,11-Jul-2016,Completed,None,6677427,None,USA-GA30907,None
1620726,105,19999,479,57521,Wire,debit,855,02:30:42,11-Jul-2016,Completed,None,3929284,None,USA-GA30907,None
9094641,105,19999,479,57521,Wire,debit,627,03:09:54,11-Jul-2016,Completed,None,9994134,None,USA-GA30907,None
3671973,105,19999,479,57521,Wire,debit,16,00:52:09,11-Jul-2016,Completed,None,8252276,None,USA-GA30907,None
324258,105,19999,479,57521,Wire,debit,933,00:36:11,11-Jul-2016,Completed,None,1474432,None,USA-GA30907,None
9329971,105,19999,479,57521,Wire,debit,276,03:23:33,11-Jul-2016,Completed,None,5384190,None,USA-GA30907,None
5583345,105,19999,479,57521,Wire,debit,79,01:10:22,11-Jul-2016,Completed,None,5840500,None,USA-GA30907,None
2538680,105,19999,479,57521,Wire,debit,993,01:47:47,11-Jul-2016,Completed,None,5385435,None,USA-GA30907,None
50983,105,19999,479,57521,Wire,debit,187,00:28:14,11-Jul-2016,Completed,None,5241830,None,USA-GA30907,None
1612228,105,19999,479,57521,Wire,debit,289,00:56:09,11-Jul-2016,Completed,None,5948604,None,USA-GA30907,None
7380945,105,19999,479,57521,Wire,debit,63,00:38:14,11-Jul-2016,Completed,None,5571952,None,USA-GA30907,None
5086316,105,19999,479,57521,Wire,debit,998,01:05:33,11-Jul-2016,Completed,None,3915360,None,USA-GA30907,None
3176248,105,19999,479,57521,Wire,debit,922,00:17:10,11-Jul-2016,Completed,None,3137308,None,USA-GA30907,None
6163969,105,19999,479,57521,Wire,debit,68,01:38:19,11-Jul-2016,Completed,None,58484,None,USA-GA30907,None
9219258,105,19999,479,57521,Wire,debit,762,01:44:37,11-Jul-2016,Completed,None,6379418,None,USA-GA30907,None
9134206,105,19999,479,57521,Wire,debit,928,03:41:40,11-Jul-2016,Completed,None,8582937,None,USA-GA30907,None
6965556,105,19999,479,57521,Wire,debit,114,02:46:57,11-Jul-2016,Completed,None,4744270,None,USA-GA30907,None
3977715,105,19999,479,57521,Wire,debit,341,00:13:49,11-Jul-2016,Completed,None,5857439,None,USA-GA30907,None
9839102,105,19999,479,57521,Wire,debit,484,03:35:23,11-Jul-2016,Completed,None,6163719,None,USA-GA30907,None
9315169,105,19999,479,57521,Wire,debit,869,03:48:55,11-Jul-2016,Completed,None,4553029,None,USA-GA30907,None
7506566,105,19999,479,57521,Wire,debit,672,03:39:08,11-Jul-2016,Completed,None,8324403,None,USA-GA30907,None
3027455,105,19999,479,57521,Wire,debit,142,02:08:36,11-Jul-2016,Completed,None,6288823,None,USA-GA30907,None
5892690,105,19999,479,57521,Wire,debit,84,02:24:41,11-Jul-2016,Completed,None,2765522,None,USA-GA30907,None
6268305,105,19999,479,57521,Wire,debit,225,00:28:41,11-Jul-2016,Completed,None,9726276,None,USA-GA30907,None
5618425,105,19999,479,57521,Wire,debit,671,02:22:44,11-Jul-2016,Completed,None,5209149,None,USA-GA30907,None
282646,105,19999,479,57521,Wire,debit,778,00:10:00,11-Jul-2016,Completed,None,7682808,None,USA-GA30907,None
9670510,105,19999,479,57521,Wire,debit,996,04:00:12,11-Jul-2016,Completed,None,1855412,None,USA-GA30907,None
7872399,105,19999,479,57521,Wire,debit,364,02:10:07,11-Jul-2016,Completed,None,3323609,None,USA-GA30907,None
8651892,105,19999,479,57521,Wire,debit,38,01:49:11,11-Jul-2016,Completed,None,5008585,None,USA-GA30907,None
3852864,105,19999,479,57521,Wire,debit,895,00:48:06,11-Jul-2016,Completed,None,3907561,None,USA-GA30907,None
8136251,105,19999,479,57521,Wire,debit,242,00:59:56,11-Jul-2016,Completed,None,7841943,None,USA-GA30907,None
1591411,105,19999,479,57521,Wire,debit,110,00:40:37,11-Jul-2016,Completed,None,539304,None,USA-GA30907,None
2598750,105,19999,479,57521,Wire,debit,113,02:05:49,11-Jul-2016,Completed,None,6320863,None,USA-GA30907,None
5903043,105,19999,479,57521,Wire,debit,117,01:32:30,11-Jul-2016,Completed,None,9122250,None,USA-GA30907,None
838412,105,19999,479,57521,Wire,debit,438,03:59:21,11-Jul-2016,Completed,None,9342701,None,USA-GA30907,None
1078588,105,19999,479,57521,Wire,debit,805,01:36:14,11-Jul-2016,Completed,None,6252505,None,USA-GA30907,None
8279200,105,19999,479,57521,Wire,debit,393,03:43:37,11-Jul-2016,Completed,None,5254504,None,USA-GA30907,None
7188901,105,19999,479,57521,Wire,debit,183,00:12:25,11-Jul-2016,Completed,None,746312,None,USA-GA30907,None
6193062,105,19999,479,57521,Wire,debit,205,03:40:04,11-Jul-2016,Completed,None,2185595,None,USA-GA30907,None
3442156,105,19999,479,57521,Wire,debit,778,02:29:33,11-Jul-2016,Completed,None,3830241,None,USA-GA30907,None
26937,105,19999,479,57521,Wire,debit,305,02:46:12,11-Jul-2016,Completed,None,9523802,None,USA-GA30907,None
8189828,105,19999,479,57521,Wire,debit,158,03:32:00,11-Jul-2016,Completed,None,9782750,None,USA-GA30907,None
7577940,105,19999,479,57521,Wire,debit,3,03:43:00,11-Jul-2016,Completed,None,6607070,None,USA-GA30907,None
3329308,105,19999,479,57521,Wire,debit,285,03:36:18,11-Jul-2016,Completed,None,4489154,None,USA-GA30907,None
5391098,105,19999,479,57521,Wire,debit,398,03:49:25,11-Jul-2016,Completed,None,7070390,None,USA-GA30907,None
1677419,105,19999,479,57521,Wire,debit,819,03:43:08,11-Jul-2016,Completed,None,1557875,None,USA-GA30907,None
4861651,105,19999,479,57521,Wire,debit,461,03:23:51,11-Jul-2016,Completed,None,3198904,None,USA-GA30907,None
1353506,105,19999,479,57521,Wire,debit,390,02:54:40,11-Jul-2016,Completed,None,3664613,None,USA-GA30907,None
8365768,105,19999,479,57521,Wire,debit,364,00:09:27,11-Jul-2016,Completed,None,715801,None,USA-GA30907,None
6918958,105,19999,479,57521,Wire,debit,447,03:40:24,11-Jul-2016,Completed,None,9326781,None,USA-GA30907,None
4440947,105,19999,479,57521,Wire,debit,445,01:15:06,11-Jul-2016,Completed,None,9840799,None,USA-GA30907,None
519376,105,19999,479,57521,Wire,debit,766,01:02:29,11-Jul-2016,Completed,None,1333106,None,USA-GA30907,None
8936593,105,19999,479,57521,Wire,debit,991,02:57:51,11-Jul-2016,Completed,None,5165713,None,USA-GA30907,None
9145289,105,19999,479,57521,Wire,debit,516,00:16:40,11-Jul-2016,Completed,None,2701773,None,USA-GA30907,None
6096879,105,19999,479,57521,Wire,debit,150,00:55:56,11-Jul-2016,Completed,None,847274,None,USA-GA30907,None
5014154,105,19999,479,57521,Wire,debit,562,01:59:21,11-Jul-2016,Completed,None,2596471,None,USA-GA30907,None
2532821,105,19999,479,57521,Wire,debit,127,02:04:12,11-Jul-2016,Completed,None,7102359,None,USA-GA30907,None
1713108,105,19999,479,57521,Wire,debit,17,02:56:52,11-Jul-2016,Completed,None,5536401,None,USA-GA30907,None
8759251,105,19999,479,57521,Wire,debit,338,00:54:32,11-Jul-2016,Completed,None,3752141,None,USA-GA30907,None
1015515,105,19999,479,57521,Wire,debit,470,00:43:56,11-Jul-2016,Completed,None,5546941,None,USA-GA30907,None
6219846,105,19999,479,57521,Wire,debit,532,00:56:08,11-Jul-2016,Completed,None,7821474,None,USA-GA30907,None
2124461,105,19999,479,57521,Wire,debit,835,01:30:01,11-Jul-2016,Completed,None,4217125,None,USA-GA30907,None
5547432,105,19999,479,57521,Wire,debit,264,03:36:14,11-Jul-2016,Completed,None,61368,None,USA-GA30907,None
3769479,105,19999,479,57521,Wire,debit,737,02:05:08,11-Jul-2016,Completed,None,4989624,None,USA-GA30907,None
1804304,105,19999,479,57521,Wire,debit,345,00:47:07,11-Jul-2016,Completed,None,9315853,None,USA-GA30907,None
3831071,105,19999,479,57521,Wire,debit,274,02:47:33,11-Jul-2016,Completed,None,6141988,None,USA-GA30907,None
3214335,105,19999,479,57521,Wire,debit,460,02:15:48,11-Jul-2016,Completed,None,7267842,None,USA-GA30907,None
205713,105,19999,479,57521,Wire,debit,505,01:31:25,11-Jul-2016,Completed,None,8743722,None,USA-GA30907,None
7968347,105,19999,479,57521,Wire,debit,805,02:51:27,11-Jul-2016,Completed,None,2888053,None,USA-GA30907,None
9780634,105,19999,479,57521,Wire,debit,783,03:58:31,11-Jul-2016,Completed,None,6372491,None,USA-GA30907,None
5811361,105,19999,479,57521,Wire,debit,93,00:07:26,11-Jul-2016,Completed,None,2091190,None,USA-GA30907,None
4254927,105,19999,479,57521,Wire,debit,352,00:25:12,11-Jul-2016,Completed,None,5075418,None,USA-GA30907,None
5159593,105,19999,479,57521,Wire,debit,452,03:15:24,11-Jul-2016,Completed,None,9608967,None,USA-GA30907,None
9945391,105,19999,479,57521,Wire,debit,943,00:21:30,11-Jul-2016,Completed,None,5009476,None,USA-GA30907,None
9986710,105,19999,479,57521,Wire,debit,717,00:21:16,11-Jul-2016,Completed,None,6937996,None,USA-GA30907,None
4707709,105,19999,479,57521,Wire,debit,548,02:59:50,11-Jul-2016,Completed,None,1477365,None,USA-GA30907,None
3935414,105,19999,479,57521,Wire,debit,296,00:40:55,11-Jul-2016,Completed,None,5206181,None,USA-GA30907,None
2889282,105,19999,479,57521,Wire,debit,879,00:29:35,11-Jul-2016,Completed,None,3743516,None,USA-GA30907,None
9159695,105,19999,479,57521,Wire,debit,79,00:41:55,11-Jul-2016,Completed,None,4216156,None,USA-GA30907,None
9875226,105,19999,479,57521,Wire,debit,289,01:12:29,11-Jul-2016,Completed,None,3454041,None,USA-GA30907,None
8870714,105,19999,479,57521,Wire,debit,789,01:55:01,11-Jul-2016,Completed,None,9198554,None,USA-GA30907,None
4931832,105,19999,479,57521,Wire,debit,94,03:03:44,11-Jul-2016,Completed,None,6603786,None,USA-GA30907,None
6807076,105,19999,479,57521,Wire,debit,881,01:03:03,11-Jul-2016,Completed,None,2109997,None,USA-GA30907,None
3484974,105,19999,479,57521,Wire,debit,59,03:32:53,11-Jul-2016,Completed,None,812170,None,USA-GA30907,None
8723628,105,19999,479,57521,Wire,debit,654,01:58:08,11-Jul-2016,Completed,None,4212512,None,USA-GA30907,None
8272435,105,19999,479,57521,Wire,debit,801,00:39:51,11-Jul-2016,Completed,None,4045961,None,USA-GA30907,None
1713517,105,19999,479,57521,Wire,debit,561,01:01:29,11-Jul-2016,Completed,None,3584269,None,USA-GA30907,None
9142064,105,19999,479,57521,Wire,debit,409,00:33:00,11-Jul-2016,Completed,None,4257084,None,USA-GA30907,None
5295273,105,19999,479,57521,Wire,debit,386,01:31:56,11-Jul-2016,Completed,None,4926901,None,USA-GA30907,None
6506711,105,19999,479,57521,Wire,debit,398,00:27:42,11-Jul-2016,Completed,None,3624005,None,USA-GA30907,None
1061253,105,19999,479,57521,Wire,debit,940,01:38:24,11-Jul-2016,Completed,None,6909312,None,USA-GA30907,None
3938299,105,19999,479,57521,Wire,debit,916,01:22:36,11-Jul-2016,Completed,None,1184312,None,USA-GA30907,None
3301508,105,19999,479,57521,Wire,debit,267,03:38:20,11-Jul-2016,Completed,None,991608,None,USA-GA30907,None
4267325,105,19999,479,57521,Wire,debit,710,03:05:42,11-Jul-2016,Completed,None,8015290,None,USA-GA30907,None
2091128,105,19999,479,57521,Wire,debit,145,03:30:27,11-Jul-2016,Completed,None,6947206,None,USA-GA30907,None
4944147,105,19999,479,57521,Wire,debit,124,02:13:38,11-Jul-2016,Completed,None,222625,None,USA-GA30907,None
7149286,105,19999,479,57521,Wire,debit,150,01:48:29,11-Jul-2016,Completed,None,4638900,None,USA-GA30907,None
7615546,105,19999,479,57521,Wire,debit,455,03:23:48,11-Jul-2016,Completed,None,4414802,None,USA-GA30907,None
5707505,105,19999,479,57521,Wire,debit,15,02:08:53,11-Jul-2016,Completed,None,1580422,None,USA-GA30907,None
6216150,105,19999,479,57521,Wire,debit,56,00:09:50,11-Jul-2016,Completed,None,7823803,None,USA-GA30907,None
8792722,105,19999,479,57521,Wire,debit,972,01:39:54,11-Jul-2016,Completed,None,2173919,None,USA-GA30907,None
2327875,105,19999,479,57521,Wire,debit,731,03:47:42,11-Jul-2016,Completed,None,5659856,None,USA-GA30907,None
