id,customerid,fromaccount,toaccount,amount,balance,transactiontype,whentime
20650,44,471852,699610,3686.05960463,38441.9752471,2,2015-09-13 20:19:51
20651,72,988304,932297,7099.08965335,47509.2922955,1,2015-09-13 20:29:51
20652,100,988304,932297,7099.08965335,54395.7753144,2,2015-09-13 20:29:51
20653,56,941307,921658,385.26651867,38141.3853484,1,2015-09-13 20:39:51
20654,71,941307,921658,385.26651867,10798.1332401,2,2015-09-13 20:39:51
20655,77,764406,0,9551.09846242,38204.3938497,1,2015-09-13 20:49:51
20656,76,708666,518480,4220.3320724,20605.1507064,1,2015-09-13 20:59:51
20657,59,708666,518480,4220.3320724,50975.9776323,2,2015-09-13 20:59:51
20658,81,962257,893318,9092.16191934,38761.3218667,1,2015-09-13 21:09:51
20659,14,962257,893318,9092.16191934,23361.0127749,2,2015-09-13 21:09:51
20660,19,478877,475510,5998.52433057,40143.9705199,1,2015-09-14 19:19:51
20661,79,478877,475510,5998.52433057,20437.5167189,2,2015-09-14 19:19:51
20662,87,602125,708666,1962.17008494,7848.68033976,1,2015-09-14 19:29:51
20663,76,602125,708666,1962.17008494,22567.3207914,2,2015-09-14 19:29:51
20664,87,602125,531934,1255.78885436,6592.8914854,1,2015-09-14 19:39:51
20665,67,602125,531934,1255.78885436,12569.2850655,2,2015-09-14 19:39:51
20666,62,203790,768282,4404.05657392,9358.62021958,1,2015-09-14 19:49:51
20667,23,203790,768282,4404.05657392,54292.398652,2,2015-09-14 19:49:51
20668,45,236879,941307,5931.94153726,47994.7997105,1,2015-09-14 19:59:51
20669,56,236879,941307,5931.94153726,44073.3268856,2,2015-09-14 19:59:51
20670,57,467280,0,3465.87705042,31192.8934537,1,2015-09-14 20:09:51
20671,33,589197,826972,5640.46328022,25695.4438321,1,2015-09-15 19:19:51
20672,55,589197,826972,5640.46328022,33525.5807984,2,2015-09-15 19:19:51
20673,3,500724,930344,4102.45231019,36922.0707917,1,2015-09-15 19:29:51
20674,86,500724,930344,4102.45231019,32040.3760015,2,2015-09-15 19:29:51
20675,67,531934,960256,2011.08561047,10558.199455,1,2015-09-15 19:39:51
20676,80,531934,960256,2011.08561047,43117.9144281,2,2015-09-15 19:39:51
20677,33,589197,923660,3340.40769818,22355.0361339,1,2015-09-15 19:49:51
20678,35,589197,923660,3340.40769818,34163.9014524,2,2015-09-15 19:49:51
20679,12,620127,305156,1655.65917262,81127.2994582,1,2015-09-15 19:59:51
20680,32,620127,305156,1655.65917262,70347.9330347,2,2015-09-15 19:59:51
20681,22,672289,873515,1168.91732567,7180.49214338,1,2015-09-15 20:09:51
20682,50,672289,873515,1168.91732567,61992.4958162,2,2015-09-15 20:09:51
20683,83,943072,672289,4258.98252948,20793.8558792,1,2015-09-15 20:19:51
20684,22,943072,672289,4258.98252948,11439.4746729,2,2015-09-15 20:19:51
20685,82,940970,305156,4844.00597512,29756.0367043,1,2015-09-15 20:29:51
20686,32,940970,305156,4844.00597512,75191.9390098,2,2015-09-15 20:29:51
20687,6,663702,624005,7104.02798634,63936.251877,1,2015-09-15 20:39:51
20688,90,663702,624005,7104.02798634,49292.3147149,2,2015-09-15 20:39:51
20689,16,763673,524070,3210.61124577,18193.4637261,1,2015-09-15 20:49:51
20690,15,763673,524070,3210.61124577,23042.4053394,2,2015-09-15 20:49:51
20691,82,940970,874008,4165.84513861,25590.1915657,1,2015-09-16 18:59:51
20692,78,940970,874008,4165.84513861,34132.6993096,2,2015-09-16 18:59:51
20693,33,589197,212335,1564.85252938,20790.1836046,1,2015-09-16 19:09:51
20694,13,589197,212335,1564.85252938,16395.4785983,2,2015-09-16 19:09:51
20695,98,674477,891272,3174.70593905,23281.1768863,1,2015-09-16 19:19:51
20696,1,674477,891272,3174.70593905,24955.6588616,2,2015-09-16 19:19:51
20697,63,165101,666203,737.234444731,36124.4877918,1,2015-09-16 19:29:51
20698,97,165101,666203,737.234444731,19115.3788702,2,2015-09-16 19:29:51
20699,51,491731,602125,5327.54166872,30189.4027894,1,2015-09-16 19:39:51
20700,87,491731,602125,5327.54166872,11920.4331541,2,2015-09-16 19:39:51
20701,36,125917,413103,1353.0791655,17976.6231987,1,2015-09-16 19:49:51
20702,69,125917,413103,1353.0791655,47984.7104667,2,2015-09-16 19:49:51
20703,3,500724,0,5907.53132667,31014.539465,1,2015-09-16 19:59:51
20704,41,918519,969725,10651.6276534,45409.5705223,1,2015-09-16 20:09:51
20705,75,918519,969725,10651.6276534,147477.739993,2,2015-09-16 20:09:51
20706,47,518505,921658,1773.08409348,10047.4765297,1,2015-09-16 20:19:51
20707,71,518505,921658,1773.08409348,12571.2173335,2,2015-09-16 20:19:51
20708,16,763673,627076,7095.45085316,11098.0128729,1,2015-09-17 19:29:51
20709,94,763673,627076,7095.45085316,80873.0080599,2,2015-09-17 19:29:51
20710,16,763673,491731,1442.74167348,9655.27119942,1,2015-09-17 19:39:51
20711,51,763673,491731,1442.74167348,31632.1444629,2,2015-09-17 19:39:51
20712,9,450148,941307,3708.64206988,30006.2858381,1,2015-09-17 19:49:51
20713,56,450148,941307,3708.64206988,47781.9689555,2,2015-09-17 19:49:51
20714,40,712159,921658,2718.8401531,21997.8885114,1,2015-09-17 19:59:51
20715,71,712159,921658,2718.8401531,15290.0574866,2,2015-09-17 19:59:51
20716,78,874008,0,13653.0797238,20479.6195857,1,2015-09-17 20:09:51
20717,45,236879,699610,8159.11595079,39835.6837597,1,2015-09-17 20:19:51
20718,44,236879,699610,8159.11595079,46601.0911979,2,2015-09-17 20:19:51
20719,95,876359,918862,744.701490422,14149.328318,1,2015-09-17 20:29:51
20720,38,876359,918862,744.701490422,4282.49976724,2,2015-09-17 20:29:51
20721,6,663702,602125,6393.6251877,57542.6266893,1,2015-09-18 19:39:51
20722,87,663702,602125,6393.6251877,18314.0583418,2,2015-09-18 19:39:51
20723,30,393851,918862,3801.80420332,21543.5571522,1,2015-09-18 19:49:51
20724,38,393851,918862,3801.80420332,8084.30397056,2,2015-09-18 19:49:51
20725,5,783774,524070,6150.0732301,32287.884458,1,2015-09-18 19:59:51
20726,15,783774,524070,6150.0732301,29192.4785695,2,2015-09-18 19:59:51
20727,77,764406,674477,7258.83483144,30945.5590182,1,2015-09-18 20:09:51
20728,98,764406,674477,7258.83483144,30540.0117178,2,2015-09-18 20:09:51
20729,66,781588,876359,1525.81675835,13732.3508251,1,2015-09-18 20:19:51
20730,95,781588,876359,1525.81675835,15675.1450764,2,2015-09-18 20:19:51
20731,59,518480,712159,5097.59776323,45878.379869,1,2015-09-18 20:29:51
20732,40,518480,712159,5097.59776323,27095.4862747,2,2015-09-18 20:29:51
20733,57,467280,420727,3119.28934537,28073.6041084,1,2015-09-18 20:39:51
20734,64,467280,420727,3119.28934537,20275.0145298,2,2015-09-18 20:39:51
20735,60,936429,844747,5344.62612876,21378.504515,1,2015-09-18 20:49:51
20736,93,936429,844747,5344.62612876,57209.7781936,2,2015-09-18 20:49:51
20737,57,467280,763673,4211.04061626,23862.5634921,1,2015-09-18 20:59:51
20738,16,467280,763673,4211.04061626,13866.3118157,2,2015-09-18 20:59:51
20739,28,184756,0,1711.70213095,11455.2373379,1,2015-09-18 21:09:51
20740,49,697202,236879,1016.95881572,6805.80130523,1,2015-09-19 19:19:51
20741,45,697202,236879,1016.95881572,40852.6425755,2,2015-09-19 19:19:51
20742,98,674477,163625,3664.80140613,26875.2103116,1,2015-09-19 19:29:51
20743,54,674477,163625,3664.80140613,31349.8096305,2,2015-09-19 19:29:51
20744,72,988304,554762,2375.46461477,45133.8276807,1,2015-09-19 19:39:51
20745,20,988304,554762,2375.46461477,54090.6429487,2,2015-09-19 19:39:51
20746,85,486555,478877,8138.82252694,32555.2901077,1,2015-09-19 19:49:51
20747,19,486555,478877,8138.82252694,48282.7930469,2,2015-09-19 19:49:51
20748,15,524070,393938,3795.02221404,25397.4563555,1,2015-09-19 19:59:51
20749,24,524070,393938,3795.02221404,39302.7161886,2,2015-09-19 19:59:51
20750,60,936429,918862,6413.55135451,14964.9531605,1,2015-09-19 20:09:51
20751,38,936429,918862,6413.55135451,14497.8553251,2,2015-09-19 20:09:51
20752,3,500724,943072,5582.61710371,25431.9223613,1,2015-09-19 20:19:51
20753,83,500724,943072,5582.61710371,26376.472983,2,2015-09-19 20:19:51
20754,85,486555,567538,3581.08191185,28974.2081959,1,2015-09-19 20:29:51
20755,2,486555,567538,3581.08191185,28218.376044,2,2015-09-19 20:29:51
20756,89,893766,220113,15719.9706681,62879.8826724,1,2015-09-20 19:39:51
20757,18,893766,220113,15719.9706681,40447.7219544,2,2015-09-20 19:39:51
20758,87,602125,988304,2380.82758444,15933.2307574,1,2015-09-20 19:49:51
20759,72,602125,988304,2380.82758444,47514.6552652,2,2015-09-20 19:49:51
20760,17,115528,531934,4127.05838414,30265.0948171,1,2015-09-20 19:59:51
20761,67,115528,531934,4127.05838414,14685.2578391,2,2015-09-20 19:59:51
20762,25,345727,475510,6860.68522529,55509.1804592,1,2015-09-20 20:09:51
20763,79,345727,475510,6860.68522529,27298.2019442,2,2015-09-20 20:09:51
20764,13,212335,184756,3115.14093368,13280.3376646,1,2015-09-20 20:19:51
20765,28,212335,184756,3115.14093368,14570.3782715,2,2015-09-20 20:19:51
20766,74,751890,237738,8158.55559856,37166.7532823,1,2015-09-20 20:29:51
20767,46,751890,237738,8158.55559856,30490.6676414,2,2015-09-20 20:29:51
20768,36,125917,752325,2876.2597118,15100.3634869,1,2015-09-20 20:39:51
20769,88,125917,752325,2876.2597118,35427.6905246,2,2015-09-20 20:39:51
20770,86,930344,236879,4806.05640022,27234.3196012,1,2015-09-20 20:49:51
20771,45,930344,236879,4806.05640022,45658.6989757,2,2015-09-20 20:49:51
20772,32,305156,962257,15038.387802,60153.5512079,1,2015-09-20 20:59:51
20773,81,305156,962257,15038.387802,53799.7096686,2,2015-09-20 20:59:51
20774,12,620127,393851,10546.5489296,70580.7505287,1,2015-09-21 19:09:51
20775,30,620127,393851,10546.5489296,32090.1060817,2,2015-09-21 19:09:51
20776,39,880727,988304,4329.31921706,26594.3894763,1,2015-09-21 19:19:51
20777,72,880727,988304,4329.31921706,51843.9744822,2,2015-09-21 19:19:51
20778,80,960256,674477,7330.04545278,35787.8689754,1,2015-09-21 19:29:51
20779,98,960256,674477,7330.04545278,34205.2557644,2,2015-09-21 19:29:51
20780,58,624937,960256,4838.58991684,32381.3325204,1,2015-09-21 19:39:51
20781,80,624937,960256,4838.58991684,40626.4588922,2,2015-09-21 19:39:51
20782,60,936429,0,2244.74297408,12720.2101864,1,2015-09-21 19:49:51
20783,5,783774,918862,5811.81920245,26476.0652556,1,2015-09-21 19:59:51
20784,38,783774,918862,5811.81920245,20309.6745275,2,2015-09-21 19:59:51
20785,72,988304,587734,7258.15642751,44585.8180547,1,2015-09-21 20:09:51
20786,73,988304,587734,7258.15642751,34072.4911122,2,2015-09-21 20:09:51
20787,4,914466,930344,4399.8453084,20043.7397383,1,2015-09-21 20:19:51
20788,86,914466,930344,4399.8453084,31634.1649096,2,2015-09-21 20:19:51
20789,57,467280,212335,3340.7588889,20521.8046032,1,2015-09-21 20:29:51
20790,13,467280,212335,3340.7588889,16621.0965535,2,2015-09-21 20:29:51
20791,60,936429,0,2544.04203729,10176.1681492,1,2015-09-21 20:39:51
20792,20,554762,764406,9195.40930128,44895.2336474,1,2015-09-22 18:49:51
20793,77,554762,764406,9195.40930128,40140.9683195,2,2015-09-22 18:49:51
20794,83,943072,914466,2901.41202812,23475.0609548,1,2015-09-22 18:59:51
20795,4,943072,914466,2901.41202812,22945.1517664,2,2015-09-22 18:59:51
20796,81,962257,393938,6993.96225692,46805.7474117,1,2015-09-22 19:09:51
20797,24,962257,393938,6993.96225692,46296.6784455,2,2015-09-22 19:09:51
20798,58,624937,967879,4209.57322765,28171.7592927,1,2015-09-22 19:19:51
20799,29,624937,967879,4209.57322765,40840.6849495,2,2015-09-22 19:19:51
20800,86,930344,308183,6010.49133283,25623.6735768,1,2015-09-22 19:29:51
20801,37,930344,308183,6010.49133283,24673.7864716,2,2015-09-22 19:29:51
20802,19,478877,828379,8208.07481797,40074.7182289,1,2015-09-22 19:39:51
20803,61,478877,828379,8208.07481797,22457.5134624,2,2015-09-22 19:39:51
20804,86,930344,936179,2818.60409345,22805.0694834,1,2015-09-22 19:49:51
20805,43,930344,936179,2818.60409345,47178.5727571,2,2015-09-22 19:49:51
20806,11,891150,962257,9634.88082903,47040.8887535,1,2015-09-22 19:59:51
20807,81,891150,962257,9634.88082903,56440.6282407,2,2015-09-22 19:59:51
20808,48,166202,873515,2112.47332174,19012.2598957,1,2015-09-22 20:09:51
20809,50,166202,873515,2112.47332174,64104.969138,2,2015-09-22 20:09:51
20810,94,627076,712159,11322.2211284,69550.7869315,1,2015-09-22 20:19:51
20811,40,627076,712159,11322.2211284,38417.7074031,2,2015-09-22 20:19:51
20812,33,589197,268381,3326.42937673,17463.7542278,1,2015-09-23 19:29:51
20813,70,589197,268381,3326.42937673,43636.1556253,2,2015-09-23 19:29:51
20814,2,567538,602125,4514.94016704,23703.435877,1,2015-09-23 19:39:51
20815,87,567538,602125,4514.94016704,20448.1709244,2,2015-09-23 19:39:51
20816,69,413103,0,9117.09498867,38867.615478,1,2015-09-23 19:49:51
20817,66,781588,165101,686.617541257,13045.7332839,1,2015-09-23 19:59:51
20818,63,781588,165101,686.617541257,36811.1053331,2,2015-09-23 19:59:51
20819,50,873515,960256,8974.69567932,55130.2734587,1,2015-09-23 20:09:51
20820,80,873515,960256,8974.69567932,49601.1545715,2,2015-09-23 20:09:51
20821,46,237738,491731,4268.6934698,26221.9741716,1,2015-09-23 20:19:51
20822,51,237738,491731,4268.6934698,35900.8379327,2,2015-09-23 20:19:51
20823,70,268381,893766,5672.70023129,37963.455394,1,2015-09-23 20:29:51
20824,89,268381,893766,5672.70023129,68552.5829037,2,2015-09-23 20:29:51
20825,66,781588,567538,1956.85999258,11088.8732913,1,2015-09-23 20:39:51
20826,2,781588,567538,1956.85999258,25660.2958696,2,2015-09-23 20:39:51
20827,40,712159,880727,6915.18733255,31502.5200705,1,2015-09-23 20:49:51
20828,39,712159,880727,6915.18733255,33509.5768088,2,2015-09-23 20:49:51
20829,14,893318,500724,0.0,23361.0127749,1,2015-09-24 18:59:51
20830,3,893318,500724,0.0,25431.9223613,2,2015-09-24 18:59:51
20831,99,418939,0,10258.1829438,63014.5523691,1,2015-09-24 19:09:51
20832,18,220113,420727,7280.5899518,33167.1320026,1,2015-09-24 19:19:51
20833,64,220113,420727,7280.5899518,27555.6044816,2,2015-09-24 19:19:51
20834,10,839923,712159,11771.4629676,53625.5535192,1,2015-09-24 19:29:51
20835,40,839923,712159,11771.4629676,43273.9830381,2,2015-09-24 19:29:51
20836,77,764406,212335,6823.96461432,33317.0037052,1,2015-09-24 19:39:51
20837,13,764406,212335,6823.96461432,23445.0611679,2,2015-09-24 19:39:51
20838,17,115528,620127,3934.46232622,26330.6324908,1,2015-09-24 19:49:51
20839,12,115528,620127,3934.46232622,74515.2128549,2,2015-09-24 19:49:51
20840,6,663702,954873,8055.96773651,49486.6589528,1,2015-09-24 19:59:51
20841,26,663702,954873,8055.96773651,34959.2681559,2,2015-09-24 19:59:51
20842,56,941307,891272,7645.11503288,40136.8539226,1,2015-09-25 19:09:51
20843,1,941307,891272,7645.11503288,32600.7738945,2,2015-09-25 19:09:51
20844,33,589197,962257,2095.65050734,15368.1037205,1,2015-09-25 19:19:51
20845,81,589197,962257,2095.65050734,58536.2787481,2,2015-09-25 19:19:51
20846,54,163625,305156,5329.46763718,26020.3419933,1,2015-09-25 19:29:51
20847,32,163625,305156,5329.46763718,65483.018845,2,2015-09-25 19:29:51
20848,97,666203,699610,3249.61440793,15865.7644623,1,2015-09-25 19:39:51
20849,44,666203,699610,3249.61440793,49850.7056058,2,2015-09-25 19:39:51
20850,21,871572,826972,1509.12605767,12210.2017393,1,2015-09-25 19:49:51
20851,55,871572,826972,1509.12605767,35034.706856,2,2015-09-25 19:49:51
20852,56,941307,828379,6421.89662762,33714.957295,1,2015-09-25 19:59:51
20853,61,941307,828379,6421.89662762,28879.41009,2,2015-09-25 19:59:51
20854,74,751890,475510,7433.35065646,29733.4026258,1,2015-09-25 20:09:51
20855,79,751890,475510,7433.35065646,34731.5526007,2,2015-09-25 20:09:51
20856,66,781588,518480,1219.77606204,9869.09722926,1,2015-09-25 20:19:51
20857,59,781588,518480,1219.77606204,47098.1559311,2,2015-09-25 20:19:51
20858,30,393851,828379,4492.61485144,27597.4912303,1,2015-09-25 20:29:51
20859,61,393851,828379,4492.61485144,33372.0249414,2,2015-09-25 20:29:51
20860,80,960256,275651,5456.12700287,44145.0275686,1,2015-09-25 20:39:51
20861,91,960256,275651,5456.12700287,26907.8408089,2,2015-09-25 20:39:51
20862,95,876359,524070,2978.27756451,12696.8675118,1,2015-09-25 20:49:51
20863,15,876359,524070,2978.27756451,28375.73392,2,2015-09-25 20:49:51
20864,44,699610,891150,9471.6340651,40379.0715407,1,2015-09-26 18:59:51
20865,11,699610,891150,9471.6340651,56512.5228186,2,2015-09-26 18:59:51
20866,55,826972,712159,5255.20602841,29779.5008276,1,2015-09-26 19:09:51
20867,40,826972,712159,5255.20602841,48529.1890665,2,2015-09-26 19:09:51
20868,24,393938,932297,8796.36890465,37500.3095409,1,2015-09-26 19:19:51
20869,100,393938,932297,8796.36890465,63192.1442191,2,2015-09-26 19:19:51
20870,75,969725,781588,20646.8835991,126830.856394,1,2015-09-26 19:29:51
20871,66,969725,781588,20646.8835991,30515.9808283,2,2015-09-26 19:29:51
20872,47,518505,674477,1909.02054065,8138.45598909,1,2015-09-26 19:39:51
20873,98,518505,674477,1909.02054065,36114.2763051,2,2015-09-26 19:39:51
20874,2,567538,768282,2822.63254565,22837.6633239,1,2015-09-26 19:49:51
20875,23,567538,768282,2822.63254565,57115.0311976,2,2015-09-26 19:49:51
20876,95,876359,891150,1777.56145166,10919.3060602,1,2015-09-26 19:59:51
20877,11,876359,891150,1777.56145166,58290.0842703,2,2015-09-26 19:59:51
20878,2,567538,500724,5481.03919774,17356.6241262,1,2015-09-26 20:09:51
20879,3,567538,500724,5481.03919774,30912.9615591,2,2015-09-26 20:09:51
20880,20,554762,764406,8081.14205654,36814.0915909,1,2015-09-26 20:19:51
20881,77,554762,764406,8081.14205654,41398.1457617,2,2015-09-26 20:19:51
20882,7,636714,874008,8312.72048803,47105.4160988,1,2015-09-26 20:29:51
20883,78,636714,874008,8312.72048803,28792.3400738,2,2015-09-26 20:29:51
20884,79,475510,166202,4862.4173641,29869.1352366,1,2015-09-27 19:39:51
20885,48,475510,166202,4862.4173641,23874.6772598,2,2015-09-27 19:39:51
20886,25,345727,826972,5550.91804592,49958.2624132,1,2015-09-27 19:49:51
20887,55,345727,826972,5550.91804592,35330.4188736,2,2015-09-27 19:49:51
20888,23,768282,518505,2284.6012479,54830.4299497,1,2015-09-27 19:59:51
20889,47,768282,518505,2284.6012479,10423.057237,2,2015-09-27 19:59:51
20890,53,943992,0,5337.94377745,28024.2048316,1,2015-09-27 20:09:51
20891,25,345727,781588,9991.65248265,39966.6099306,1,2015-09-27 20:19:51
20892,66,345727,781588,9991.65248265,40507.633311,2,2015-09-27 20:19:51
20893,58,624937,587734,5070.91667269,23100.84262,1,2015-09-27 20:29:51
20894,73,624937,587734,5070.91667269,39143.4077849,2,2015-09-27 20:29:51
20895,33,589197,932991,1844.17244646,13523.931274,1,2015-09-27 20:39:51
20896,27,589197,932991,1844.17244646,76579.8331215,2,2015-09-27 20:39:51
20897,13,212335,921658,4689.01223357,18756.0489343,1,2015-09-27 20:49:51
20898,71,212335,921658,4689.01223357,19979.0697202,2,2015-09-27 20:49:51
20899,5,783774,602125,3441.88848323,23034.1767724,1,2015-09-27 20:59:51
20900,87,783774,602125,3441.88848323,23890.0594077,2,2015-09-27 20:59:51
20901,73,587734,467280,7045.81340128,32097.5943836,1,2015-09-27 21:09:51
20902,57,587734,467280,7045.81340128,27567.6180045,2,2015-09-27 21:09:51
20903,11,891150,470262,5829.00842703,52461.0758432,1,2015-09-27 21:19:51
20904,31,891150,470262,5829.00842703,16135.3446818,2,2015-09-27 21:19:51
20905,51,491731,620127,6821.15920722,29079.6787255,1,2015-09-28 19:29:51
20906,12,491731,620127,6821.15920722,81336.3720621,2,2015-09-28 19:29:51
20907,53,943992,165101,0.0,28024.2048316,1,2015-09-28 19:39:51
20908,63,943992,165101,0.0,36811.1053331,2,2015-09-28 19:39:51
20909,67,531934,878538,1909.08351909,12776.17432,1,2015-09-28 19:49:51
20910,8,531934,878538,1909.08351909,51223.4388243,2,2015-09-28 19:49:51
20911,8,878538,783774,7171.28143541,44052.1573889,1,2015-09-28 19:59:51
20912,5,878538,783774,7171.28143541,30205.4582078,2,2015-09-28 19:59:51
20913,12,620127,873515,10573.7283681,70762.643694,1,2015-09-28 20:09:51
20914,50,620127,873515,10573.7283681,65704.0018267,2,2015-09-28 20:09:51
20915,25,345727,943992,7193.98978751,32772.6201431,1,2015-09-28 20:19:51
20916,53,345727,943992,7193.98978751,35218.1946191,2,2015-09-28 20:19:51
20917,20,554762,988304,4785.83190682,32028.2596841,1,2015-09-28 20:29:51
20918,72,554762,988304,4785.83190682,49371.6499615,2,2015-09-28 20:29:51
20919,58,624937,921658,3465.126393,19635.716227,1,2015-09-29 19:39:51
20920,71,624937,921658,3465.126393,23444.1961132,2,2015-09-29 19:39:51
20921,80,960256,764406,14126.408822,30018.6187467,1,2015-09-29 19:49:51
20922,77,960256,764406,14126.408822,55524.5545837,2,2015-09-29 19:49:51
20923,95,876359,940970,1310.31672722,9608.98933297,1,2015-09-29 19:59:51
20924,82,876359,940970,1310.31672722,26900.508293,2,2015-09-29 19:59:51
